제목,빈도_1등,빈도_2등,빈도_3등,빈도_4등,빈도_5등,빈도_6등,빈도_7등,빈도_8등,빈도_9등,빈도_10등,1990_0,1990_1,1990_2,1990_3,1990_4,1990_5,1990_6,1990_7,1990_8,1990_9,2000_0,2000_1,2000_2,2000_3,2000_4,2000_5,2000_6,2000_7,2000_8,2000_9,2010_0,2010_1,2010_2,2010_3,2010_4,2010_5,2010_6,2010_7,2010_8,2010_9,w2v_0,w2v_1,w2v_2,w2v_3,w2v_4,w2v_5,w2v_6,w2v_7,w2v_8,w2v_9,w2v_10,w2v_11,w2v_12,w2v_13,w2v_14,w2v_15,w2v_16,w2v_17,w2v_18,w2v_19,w2v_20,w2v_21,w2v_22,w2v_23,w2v_24,w2v_25,w2v_26,w2v_27,w2v_28,w2v_29
Everytime,4,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,0.22147725051147088,0.0,0.0,0.0,0.5332586821643188,0.12691258264115837,0.0,0.18505106960656084,0.7850046518378552,0.0,0.49497206698687984,0.0,0.0,0.4372172676161812,0.1029092260126602,0.180400437752575,0.7216017510103,0.0,0.0,0.0,0.7478737254993554,0.0,0.0,0.0,0.6149490888385327,0.1475850981602484,0.20184436490871668,0.0,0.0,0.0,-0.26242695253811715,0.1050593484941078,-0.10986170272423526,0.001966744719997166,0.3415332625026074,-0.07806091623309282,0.10735843945147953,0.3193783707784738,-0.30969003294631253,0.28619883438264293,0.12025126852975117,0.24043092998863,-0.319554034195195,-0.12718910942455447,0.33616722747683525,0.20458002110730533,0.2264192352076217,0.03203383623439027,-0.49782242367821417,-0.07897778356990476,0.2602868204547723,-0.33017361470256146,0.08678876545544215,-0.18741586012399103,0.06708049085211214,0.43843537621845413,0.4867060039262104,0.49053671950195715,-0.02653085699260939,-0.28882289369861913
Rain,4,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.925245877853225,0.2631240489384554,0.0,0.0,0.0,0.0,0.0,0.0,0.2732870293040787,0.0,0.47687189769628785,0.41947124235421246,0.0,0.0,0.0,0.0,0.5214106300179874,0.569884220635736,0.0,0.0,0.6175924002561273,0.0,0.5577673727062149,0.0,0.0,0.0,0.0,0.5545044500184663,0.0,0.0,-0.18796778247758214,0.06275741075930585,-0.1205291316911046,0.06287247733811714,0.3782335671064045,-0.10410188028181437,0.23191496917445745,0.3756889600739149,-0.3360240965815527,0.314586276062099,0.011924859046536897,0.22115287320422275,-0.2688853704902743,-0.20839798448640587,0.1564859734881403,0.041475347316424764,0.29789551023038385,-0.03929872898651021,-0.5555121479822057,-0.11769841636664101,0.3222894993211542,-0.2096646037825849,0.02996088061980637,-0.12403654741938226,0.1078044812195003,0.3821346348949841,0.5196580440870353,0.4282072779589466,-0.0886169298319146,-0.29763229666943
Forever (Prod. By GRAY),7,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,0.6457244829951808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28608848187917924,0.7079500495067945,0.0,0.0,0.0,0.0,0.0,0.0,0.3410042904599581,0.0,0.9400617394022057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.14195523765270732,0.027864589256293905,-0.12343949768150216,0.03053643798120517,0.3795471059752224,-0.13252248143713807,0.17547653741252525,0.3497059363465283,-0.30826079273330315,0.3571500112401154,0.1272979112115329,0.3216172333402687,-0.33686101999597023,-0.17012950721077952,0.2591096722846112,0.031905285410445045,0.20167677022274041,-0.05491142191064283,-0.4614903500424353,-0.1340314074777924,0.17030858487339207,-0.354609164280605,0.023019549376503738,-0.18951119255507365,0.0914213234095504,0.36273152931598285,0.390363655537219,0.4155558818832986,-0.024840727325888576,-0.33128491747217675
너 그리고 나 (NAVILLERA),5,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,0.0,0.0,0.8937041193688897,0.0,0.0,0.4128867958852644,0.0,0.0,0.0,0.17554896982516704,0.0,0.0,0.9308475479847708,0.0,0.3219333205105985,0.0,0.0,0.0,0.17286347085419804,0.0,0.0,0.0,0.0,0.9138454627671238,0.0,0.3636495464387101,0.0,0.0,0.18068059540211245,0.0,-0.13719592692581475,0.044596160005725236,-0.18609259927526434,-0.03256360950701414,0.46329753901413145,-0.16578296870026235,0.10722786009787245,0.39681882205161645,-0.24503447366663725,0.36118755025908034,0.1256019026371287,0.2245792974189505,-0.3280753657248215,-0.04637151488915403,0.31794266755435063,0.07698066069262353,0.25912953302898306,-0.03330533565657794,-0.4564868916645118,-0.09916356323841721,0.22095024931832408,-0.3727110482963687,0.016254464943780966,-0.11764659496116722,0.1539837111527404,0.38734657732201805,0.498996775045806,0.33204973541887095,-0.058130717175807936,-0.2676050554802443
첫눈처럼 너에게 가겠다,2,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.395729203440352,0.2825440086487013,0.0,0.0,0.8738233692922084,0.0,0.0,0.0,0.0,0.270862704355212,0.1912614619239658,0.0,0.6705647839978146,0.0,0.0,0.6636228741039993,0.0,0.0,0.0,0.0,0.3606002738795134,0.25962747705327954,0.0,0.0,0.0,0.8958576983187503,-0.23127076960576887,0.027907011996473323,-0.1259066549684392,0.02579937633545546,0.34212330088354226,-0.11723284690714117,0.11062113258443522,0.32007449852784026,-0.2672802826973055,0.4097075779095627,0.18757112075187518,0.3763746533286496,-0.2814733432082648,-0.18683385007669417,0.29587544296773965,0.04314380932306306,0.15586073663127556,-0.015400689576616448,-0.5800534979272843,-0.1830209453898911,0.317277473889375,-0.3316513330131518,-0.00230471032483273,-0.1931649441412242,0.1376747273515617,0.25480238080359574,0.5110379761775558,0.4530306649760584,-0.09837596941205641,-0.33833967923615754
밤편지,5,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.09402806734522948,0.06922048355381076,-0.23795271908434537,0.058545321790286556,0.4633004511706531,-0.20833719086546737,0.08228480666338538,0.2930996917331448,-0.27659263418844116,0.29384917219599277,0.04398162147173515,0.22913701952739546,-0.3167295640406127,-0.06892636722813432,0.2125474660155865,0.012565313406342354,0.29456779482559514,0.09874169424606058,-0.6420523627446248,-0.03500340687549816,0.33538825682346496,-0.20939812547742173,-0.07601349804407129,-0.23685740500401992,0.19990067233671793,0.4420999654998573,0.4709534953133418,0.3882109364673782,-0.23657756999287252,-0.3387760705887698
좋니,7,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.3231123704029378,0.4870501722564926,0.8114065108177994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4378855642746714,0.7214656759354617,0.0,0.0,0.0,0.0,0.5364172918976791,0.0,0.0,0.0,0.0,0.43172092149813623,0.725277962249418,0.0,0.0,0.0,0.5362731798403981,-0.1792726024431138,0.08369034755020595,-0.13297128249421591,0.036841636361969896,0.4134339841990924,-0.21599595452666528,0.08609569217424748,0.30093846048328504,-0.3545133647593585,0.4252016420961042,0.08377139659767802,0.3134614616393858,-0.24542422904363595,-0.14461562779447265,0.3999633453170623,-0.023445315859165074,0.2649928762400446,0.07463211172129497,-0.42819959848872885,-0.16343330382946725,0.1353919721297027,-0.3401524620977315,-0.11516929268913943,-0.1655209079761951,0.10373515151210191,0.3571171370481164,0.49553049089433243,0.42616526222179746,-0.12758054329882845,-0.3448258253845794
좋다고 말해,6,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0645295385497086,0.1388507009681427,0.05981312972126585,0.13689333857460456,0.4080850382081487,-0.13546367010567337,0.15441254242464447,0.2935958541703947,-0.5636431016705253,0.42988468811028835,0.08870865802252383,0.04505758624467434,-0.5970015402093078,-0.020408003729288325,0.5345520211327257,0.03188242423489238,0.20580015530188878,-0.07569067757294486,-0.5221745807677507,-0.0923231619099776,0.20719291798093104,-0.17528843462015642,0.0038358051499182526,-0.06315985074774785,0.3321325656760371,0.5128941881047053,0.4432712781835686,0.17591850518277197,0.15445702428449737,-0.12571022634704906
Marry Me,3,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.4257344256745566,0.0,0.6207628053883918,0.6583340627993428,0.0,0.0,0.0,0.0,0.0,0.37408197138278393,0.6557677480199716,0.6557677480199716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59023411830528,0.8072321138237679,0.0,0.0,0.0,-0.1626038850967105,0.06961671846706098,-0.08088546939648864,0.13906113558089522,0.33436217412763225,-0.17183096289330374,0.07276248659454579,0.31882180290399337,-0.3754847884970152,0.2896889897547369,0.2109022418506385,0.28091764339341185,-0.25088666741897564,-0.13585666801155302,0.3230673447104655,0.12205133119994026,0.2256489095505415,-0.015035053018451207,-0.4448816333934078,-0.17985944921612798,0.22172629734955904,-0.33008432198374527,-0.02923421884380926,-0.17473775692885435,0.12542266646257097,0.41807480512817546,0.3793331784467528,0.5097996146073491,-0.07291703458736086,-0.3782062705635555
비도 오고 그래서 (Feat. 신용재),9,4.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,0.1318221705186806,0.0,0.0,0.0,0.0,0.0,0.0,0.991273380738,0.0,0.0,0.09772018300504264,0.0,0.0,0.0,0.0,0.9616231987888021,0.0,0.23356037795994333,0.0,0.10574090614261566,0.12960980705303002,0.13956058450191844,0.0,0.0,0.0,0.0,0.944473945348857,0.23273995841637438,0.0,0.1323828519207375,-0.08672308422047907,0.0058894399881467855,-0.020206776096708547,0.09521105776632756,0.2083735157158488,-0.23230239028163568,0.13904789522368932,0.274453739674998,-0.4173495941467478,0.33204509675974997,0.050000649640782616,0.2589820310748904,-0.42818729814246925,-0.15735170402577225,0.19842499632939276,0.034710581670187306,0.27780994957208005,-0.11223027098294296,-0.42133984011663517,-0.185594999203524,0.2506777179643879,-0.30333186682759666,0.12306742254533136,-0.23495077712356416,0.05112443048290541,0.38926767723136385,0.5314110588334816,0.5798172835837787,-0.14094968509375,-0.3292909629944659
팔레트 (Feat. G-DRAGON),2,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.12230707148328088,0.021314089261765656,-0.17271694193307058,0.12004472163446332,0.36108714266491115,-0.1676877596659789,0.22036513277238473,0.38273148927697564,-0.3039810795308952,0.31575188823604494,0.11703042246331723,0.1922209735511613,-0.26502316662187414,-0.07548518918622706,0.32825429638133463,0.11703255926468935,0.30091108927587257,-0.0301733886178835,-0.5106270449670186,-0.06573166698392452,0.15798908232228087,-0.31246739916312616,-0.025619532978617326,-0.12017300216607134,0.176512692312717,0.48176244336803603,0.38248313460639094,0.3690368437551354,-0.05064401906718941,-0.3247008862007143
Beautiful,3,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8275068751577068,0.3529931308979771,0.0,0.0,0.0,0.23709214927729086,0.0,0.0,0.36662724101823885,0.0,0.0,0.5727966673041675,0.0,0.0,0.40615789152102066,0.0,0.7119970119884195,0.0,0.0,0.0,0.0,0.0,0.8363287878379256,0.0,0.0,0.5482281994147565,0.0,0.0,0.0,0.0,-0.3447943099520423,0.0643730954986743,0.0005768009630793875,-0.1378175689711828,0.3574886355041103,-0.12487924619794781,0.15411044686863368,0.43418869003653526,-0.34466105462475255,0.35313071124255657,-0.08392476425929503,0.2136749424865808,-0.31867247235707263,-0.28510295176370576,0.18315328992056576,-0.04954699562354521,0.3284741541032087,-0.04892717325128615,-0.6709677028385076,-0.19852014797718517,0.256961720646359,-0.16059263704598628,-0.048572002957702025,-0.048357164825905456,0.17979796570514076,0.3898169044405222,0.5584654066373002,0.4747473118318753,-0.08009742682969029,-0.3272498734718697
오늘 취하면 (Feat. 창모) (Prod. SUGA),4,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.9633357166281962,0.0,0.0,0.0,0.0,0.0,0.0,0.2682988950190434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6750326266094923,0.0,0.7377878780602793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6696997679355908,0.7426319551615159,0.0,0.0,-0.25422380767725034,0.08944865282286298,-0.07385251718817862,0.023096344612463557,0.3752862742979719,-0.17707460245289228,0.11872934052871183,0.4263259604140514,-0.4100152776303767,0.26684174954778317,0.021574237750786724,0.2393195139469974,-0.30241571628545044,-0.2146781434068654,0.23341781538770054,-0.041673473068371866,0.4059978865011774,-0.04153443391274924,-0.5342768621489857,-0.1640022212023273,0.22626346654512666,-0.3079450242903385,-0.02709195516401469,-0.11518519066951492,0.08300198553214697,0.35676341159551433,0.46023499585612854,0.4051779258356552,-0.11627753983919668,-0.3588128506271827
KNOCK KNOCK,6,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02713548905967948,0.0358613185017897,-0.16522092082683582,0.1370700039193932,0.398386182196169,-0.18390362018071316,0.01627215357070946,0.3419376073337822,-0.18923187677759723,0.3012389868206109,0.08380480092692089,0.34795461820595597,-0.3113272591348154,-0.07311272226184247,0.3308809402634401,0.030992128053141468,0.2981539966471224,-0.15790664255114115,-0.5072009903659304,-0.07143090156479234,0.2438709811442139,-0.3013156940375107,0.035479823879179466,-0.14599771492452507,0.028980940426082676,0.5436686411140913,0.4403755404503949,0.3970530790288046,-0.04548633125532104,-0.26664595034377403
REALLY REALLY,10,5.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1255954594036178,0.0711318250169137,-0.14002045567102003,0.10536917023610597,0.3731294468573363,-0.13045967096056812,0.15413663096203492,0.37000966969900195,-0.3301312646533294,0.3001865573715782,0.14037698396572434,0.24360239527347247,-0.31343072266090755,-0.10589236434458232,0.3114610754617876,0.07470685088859372,0.20168702839163882,-0.05493613889599901,-0.39304169083423,-0.10761846912451224,0.16793190813396217,-0.373567369414448,-0.04064135360474721,-0.16494499019733289,0.13378354761658645,0.40858603094806667,0.410589238105586,0.4398159572582056,-0.10671976226858976,-0.2913071902287079
봄날,15,6.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.7134482676093764,0.0,0.0,0.0,0.0,0.0,0.0,0.7007079059388297,0.0,0.0,0.7328096184652485,0.0,0.0,0.0,0.0,0.0,0.6804337315895039,0.0,0.0,0.0,0.0,0.7111582997804446,0.0,0.0,0.0,0.0,0.7030319143917915,0.0,0.09019720539893775,0.22245945598115213,-0.16619831602750515,0.3001887868327509,0.3995032698937481,-0.03158173200344824,0.2042233548418153,0.4614928997827754,-0.34836207637178424,0.32175535072512446,0.24260812173146876,0.1402564465585578,-0.20411545339776505,-0.2569390450906564,0.5672769425267864,0.2569618644192815,0.33863340883756116,-0.03741568301413809,-0.6319721969024789,0.026605276626557293,0.30054127958963717,-0.31544795189420843,-0.21768143291269698,-0.002664632486900495,0.16706858942146233,0.23479364824015647,0.5735990943569285,0.40288979187607765,-0.15738588614359258,-0.33207801281147814
오랜 날 오랜 밤,4,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.7698545477677231,0.0,0.0,0.0,0.0,0.29409861491299427,0.31899636854267155,0.4288248030799108,0.0,0.18756488239453736,0.0,0.0,0.0,0.0,0.35964058449412273,0.630451917579771,0.0,0.0,0.2896658208464625,0.6239252694338164,0.0,0.0,0.0,0.0,0.0,0.3952082458551404,0.5405055007972664,0.0,0.2945409744143575,0.6818429880896626,-0.19681290258504763,0.11488931435708176,-0.0931008836888403,-0.03218336469110321,0.41903835541114776,-0.24977333147172667,0.1636022404579743,0.346531515815804,-0.3155666660642674,0.28761291847478193,-0.010795137578887599,0.25346349149222386,-0.3583229956307112,-0.15370642183448321,0.28821014665153283,-0.06292722604292281,0.3754939095062368,-0.005910496497448503,-0.5037302025476423,-0.20574181077086187,0.2546488757816558,-0.2594156923132534,-0.011644767346878011,-0.1468718933927662,0.10060714603550419,0.33651413392870366,0.5589479992181814,0.4855077449201035,-0.11482386437377759,-0.32128775842926083
우주를 줄게,5,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22742997063711906,0.002060548293714722,-0.1609318619283537,0.16973349104324978,0.3935213524848223,-0.17081158734460283,0.20314165437206005,0.35145200925568737,-0.35340431616156515,0.32725087727885693,0.2012689213057456,0.28131942252706116,-0.21719837530399672,-0.09513940254061405,0.2701823793894922,0.060155802949642144,0.37384689556007894,-0.08241074417407314,-0.3413439598477756,-0.19457804760313593,0.206047238514293,-0.35652787536964753,0.01618796555752245,-0.14146660837965708,0.05985021251253784,0.27877238372263186,0.5415369442043205,0.5255058685007195,0.06585692271764856,-0.3958000013759981
나만 안되는 연애,5,4.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.1847968054450803,0.8059895273237608,0.0,0.17384306768893903,0.37236309673585094,0.0,0.0,0.38386890281383834,0.0,0.0,0.11174934837688942,0.687342657252055,0.11221764542902889,0.23771723356503113,0.0,0.27781307635907515,0.6072806321491606,0.0,0.0,0.0,0.0,0.14755083635984337,0.7291837210284586,0.13433877979419806,0.2901664890030349,0.0,0.586750673267325,0.0,0.0,-0.23903841672852488,0.053127365544124845,-0.10404810228265159,-0.06892877362557862,0.47453430612193476,-0.22008813015879178,0.19351417006980073,0.2976738790621852,-0.25801728794922923,0.31046108576920955,0.1618617200799803,0.2704133431215097,-0.34179656948009046,0.005890347450824067,0.3077792939868304,0.02746204306177869,0.29125487964858515,-0.029512988274345304,-0.47199826694951197,-0.12983024893512968,0.22206279559817055,-0.37228185041706163,-0.014785097508534495,-0.1370158010153192,0.16832168733396816,0.2636849538764299,0.5141531387620634,0.4725947406622443,-0.14772026308773012,-0.30510721742959307
남이 될 수 있을까,6,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3113961474644759,0.11353357625193894,-0.07664983728457064,0.05873175933661442,0.4255094887127006,-0.1402298710604627,0.06912151416615835,0.3103000872310192,-0.414120084473065,0.2681089025286455,0.32785622258153224,0.31008280506209723,-0.3020455617871549,-0.1200026689718167,0.22984066853920618,-0.0656428478421673,0.26514446877297904,-0.11149636614653799,-0.43842056228054893,-0.23539359321344702,0.2533340688262667,-0.3568712230476122,-0.12190944765369216,-0.16632011343562414,0.2175247914024762,0.27887914640208084,0.41870925442448687,0.4157329031990634,-0.0004858612895958007,-0.3209821471707925
사랑이 잘 (With 오혁),7,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.810224752493864,0.0,0.5063089905231348,0.0,0.2952745443848841,0.0,0.0,0.0,0.0,0.6940544339908017,0.5214348129930111,0.0,0.37994043454082965,0.3194361354912386,0.0,0.0,0.0,0.0,0.0,0.0,0.7641203078873263,0.4478773268981687,0.33110161784107556,0.32541938139537874,0.0,-0.14260470050784363,0.01092095510560736,-0.06271155373929264,0.0273437003956756,0.35284468693124665,-0.14501196153256782,0.1852983398089459,0.30198414477526203,-0.3731608238247047,0.3133555221846783,0.09847072121146676,0.22786432327832895,-0.3680417671460997,-0.1251345928970047,0.35098758483162296,-0.06674517821878768,0.3173991276563464,-0.1524403559294744,-0.4246350610042577,-0.13030333750575154,0.2206848278329089,-0.3428913552730859,-0.053424929034199334,-0.14892744362171922,0.09625775137121652,0.36037833531471813,0.5203099310450203,0.4292731930117507,-0.11616995701423058,-0.3559222707746329
선물,4,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.5084292628366759,0.7260199186074543,0.0,0.0,0.0,0.4630278204131796,0.0,0.0,0.0,0.48290368330121347,0.6819755023603024,0.0,0.0,0.0,0.5492844862496432,0.0,0.0,0.0,0.0,0.0,0.48648990922932644,0.7005327333017579,0.0,0.0,0.5220933420288079,0.0,-0.35719216021514216,0.04943286805132101,-0.050456213412893025,0.08346241633516065,0.3242138990006128,-0.1377622581812618,-0.03891181231064852,0.35661036732368345,-0.34422466938578805,0.337609754377153,0.21077580355800862,0.23716703312861365,-0.2651996415888154,-0.18473818404383438,0.33143452004811097,-0.044542389339767396,0.26892042731822924,-0.243034346765557,-0.509772393679203,-0.23047848715078692,0.4218247344847335,-0.41838827193579314,-0.045937957315229226,-0.11927944906922273,0.1376820829978516,0.3034904530098618,0.4525777524727028,0.5299223271566768,0.037154784685997075,-0.3100654230734637
마지막처럼,18,4.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,0.17629541431409693,0.0,0.0,0.40723796146768954,0.0,0.7917241803840056,0.41982138085945064,0.0,0.18385774144110403,0.0,0.1989485036096776,0.0,0.34403137504277004,0.8041185170407791,0.40205925852038954,0.0,0.0,0.0,0.25449077552081995,0.0,0.0,0.22716869997408318,0.0,0.45198995933351976,0.8242171458957767,0.0,0.0,0.0,-0.12312462600208195,0.14356668750292428,0.07293727286107964,-0.1240295883392988,0.5020337420614571,-0.29201882049296957,0.0782816794352325,0.24422462125355637,-0.17672673100865752,0.2938065649837505,0.0004593403957909046,0.1906535844422627,-0.42865402721825924,0.029881354395362585,0.4186710806449032,0.10335383517797724,0.3800132802515889,-0.0689507090621862,-0.3906909357027968,-0.05731255477606501,0.17407201355396038,-0.2803245032526157,0.0849906932926794,-0.02322202083243671,0.19214658057135037,0.44539061520644074,0.48486313775348266,0.6363574271844752,-0.05249298183122577,-0.3920107228608604
매일 듣는 노래 (A Daily Song),11,6.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6748876008856023,0.0,0.0,0.0,0.0,0.0,0.7379205419087316,0.0,0.0,0.0,0.05454803128676961,0.9985111478009334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.141242610968548,0.024698507268818056,0.10581304850753676,0.24292739832989213,0.4737086380850904,-0.0491679405198008,0.13789894142929388,0.284708345562321,-0.5642121777724044,0.20631064000685198,0.15544621973317496,0.249438597313857,-0.20448920742741653,-0.1778743268231399,0.14281783701509845,-0.15543442304867008,0.33172145185573976,0.06095820803949166,-0.5423442641285812,0.004633875880517116,0.20977329208078432,-0.31346522727791143,-0.18102055710746723,-0.10796345292660249,0.16270227270631665,0.6101519115978763,0.5473764889119637,0.3446975858742688,-0.14390400162625577,-0.1749788532983892
